0,1,2,3,4,5,6,7,8
0.47073624,0.4095795,0.56544685,0.07957509,0.4319356,-0.02663266,0.5116918,0.25259703,0.99987286
0.4373275,0.507952,0.5235012,0.18738075,0.4606234,0.0070764497,0.48652542,0.3107752,1.0087993
0.45978844,0.50585335,0.5318118,0.18357174,0.49107757,-0.0008398667,0.47384802,0.28258172,0.9995158
0.4632587,0.44678625,0.54980814,0.22119333,0.49981394,0.0015037879,0.485364,0.31133986,0.99607676
0.6191177,0.53518295,0.5698346,0.20282112,0.50176543,0.015672587,0.4530032,0.51596147,1.0329776
0.5249937,0.50091505,0.49593988,0.24206784,0.594831,0.0070093647,0.49092782,0.28380477,0.9829937
0.41884792,0.41634327,0.54889244,0.2501693,0.50913286,-0.006900035,0.48199883,0.36852387,0.9935449
0.5291273,0.4832704,0.54899734,0.22034742,0.5342493,0.003138207,0.48473492,0.30844033,1.0041623
0.4799754,0.45865276,0.56181663,0.22955497,0.55847555,-0.0002625063,0.502887,0.30464172,0.9983398
0.45581,0.4047427,0.53260124,0.24075204,0.5225875,-0.010364734,0.49244854,0.33972174,0.9846317
0.40787068,0.45531914,0.5241761,0.2562271,0.51095855,-0.00031215698,0.49802533,0.30443546,0.9876771
0.4457132,0.5737462,0.46753734,0.18475151,0.5102303,0.005529307,0.49768817,0.22939035,1.0059536
0.4748349,0.48180404,0.5246143,0.21050102,0.5209493,0.0014098063,0.47617877,0.326189,0.9992456
0.50494343,0.43620065,0.53704435,0.20324652,0.54406124,-0.0016387627,0.4821793,0.3516285,0.99579453
0.4290048,0.42683417,0.54082763,0.21665823,0.4906994,0.0029024705,0.4896605,0.30775157,1.0004798
0.43944407,0.4646708,0.5153663,0.21140133,0.48593193,0.003891714,0.47760105,0.30342138,0.99674386
0.43421873,0.48782435,0.51487345,0.2030315,0.49916998,0.0015363768,0.49112856,0.28141817,0.99229723
0.4821023,0.43764523,0.51647323,0.23790468,0.5304821,-0.0007731542,0.49071845,0.3135216,0.99419206
0.48275942,0.39573213,0.5449205,0.23225719,0.525336,-0.00085457414,0.5107834,0.34401,1.0096766
0.44615474,0.41324145,0.5415049,0.25367543,0.48781565,0.0035740957,0.49281242,0.34424353,0.9973028
0.5025294,0.49754244,0.5091931,0.19506879,0.52510685,-0.0014931187,0.48930293,0.30678004,0.9977234
0.45186466,0.49438494,0.53959584,0.18891059,0.49524674,-0.001326941,0.4772713,0.33762512,0.99521726
0.4381742,0.4305092,0.52681315,0.24306387,0.4872358,0.0049935803,0.49774268,0.33572018,0.9954976
0.47764617,0.38272732,0.5587878,0.27559164,0.49897978,0.009645052,0.5082612,0.36032712,1.0109122
0.47937173,0.46625903,0.5359138,0.20243831,0.51403594,-0.0036362484,0.49622667,0.33924186,1.0004816
0.44769892,0.4199273,0.5127882,0.2283983,0.5126343,-0.0028955564,0.4901472,0.35182172,1.0020453
0.5217643,0.4548451,0.52355206,0.19592483,0.5230245,-0.0054103658,0.46793056,0.36417055,0.9979725
0.5400599,0.4763008,0.55295557,0.20486754,0.54221797,-0.0043997094,0.4657765,0.31895977,0.9932581
0.43123353,0.42070326,0.51545095,0.23018616,0.51472265,-0.0047030076,0.5029973,0.31303826,0.99748015
0.39128855,0.3926656,0.5488395,0.2700742,0.46541157,-0.0040069297,0.4965835,0.3413283,0.9965452
0.49338812,0.4449906,0.5302488,0.23207521,0.5073083,0.0026720837,0.49659744,0.28943834,0.99871135
0.4456515,0.49014965,0.5335648,0.19520701,0.46249434,0.004336886,0.4551215,0.32396376,1.0041296
0.47452873,0.45819336,0.50829655,0.21089257,0.5069917,-0.004161574,0.49061343,0.31829914,0.9938738
0.45733878,0.45446706,0.51234555,0.22276425,0.507378,0.0034911856,0.47615615,0.3060294,0.99833465
0.4802143,0.44420308,0.52926886,0.2249043,0.5141054,0.0026192293,0.48945302,0.31231323,0.9967787
0.47027978,0.41494665,0.5390548,0.20851155,0.5263372,-0.0020124987,0.47545698,0.33599514,0.99172395
0.40520373,0.31659037,0.5288231,0.24149202,0.47057897,-0.0018495098,0.4734743,0.41800055,1.0074686
0.42021996,0.4162861,0.4908609,0.2496491,0.5074039,0.0030136332,0.49114305,0.25839373,0.9962328
0.41333467,0.4287364,0.5465409,0.19687416,0.4534383,0.0026697144,0.46944755,0.37857914,1.0058078
0.4465662,0.43470162,0.5388061,0.2229717,0.50825894,-0.008886255,0.48143843,0.31563476,0.9914526
0.39449042,0.30390713,0.54217505,0.22779685,0.4454631,-0.004557036,0.47389966,0.37214196,1.0216498
0.42065462,0.38404602,0.53649044,0.19497427,0.48851016,-0.005009286,0.4654904,0.3441172,1.0005416
0.4472102,0.44689777,0.4980948,0.24546564,0.51519024,0.00036057085,0.45345515,0.34380415,0.9907827
0.46742082,0.4256156,0.5428538,0.23109233,0.5145153,-0.0045365766,0.4879394,0.3350484,0.9922292
0.48679635,0.44961655,0.5253324,0.22858687,0.518116,0.0075839683,0.5016529,0.28353775,1.0015494
0.40637484,0.3958952,0.5405389,0.26988348,0.48292375,0.0014600232,0.4997575,0.27194998,0.9905568
0.44175157,0.4428381,0.5271429,0.21400595,0.49592397,-4.7273934e-05,0.49016944,0.30780196,0.9927771
0.5196196,0.4215711,0.5311193,0.23900616,0.52262515,-0.0007320568,0.48932096,0.37372047,0.9964472
0.42571273,0.39293185,0.5198647,0.23837036,0.48692346,-0.00425338,0.48327273,0.3521684,0.99434215
0.4078127,0.37853923,0.5396075,0.28413182,0.5042819,-0.0065851733,0.5191253,0.34877878,1.0013535
0.4715902,0.4919212,0.5129352,0.17412186,0.48774686,-0.0017454997,0.4764002,0.31812805,0.9984117
0.454859,0.34708986,0.53309333,0.26957178,0.48973462,0.0008798316,0.49465996,0.4123195,0.9949759
0.44304729,0.44483936,0.5331798,0.23039079,0.50771403,-0.0009140447,0.49050263,0.32061604,1.0006704
0.40787324,0.41847515,0.54414225,0.22915713,0.4912146,-0.007682644,0.5067893,0.3335125,0.9954021
0.40722185,0.39558083,0.5204609,0.21590184,0.46681312,0.003309168,0.4627695,0.29902083,1.012469
0.44696698,0.41050467,0.52215654,0.23063622,0.48511472,0.0006691739,0.48389193,0.3534771,0.9965463
0.47977805,0.44494313,0.5048583,0.24914372,0.5253264,0.00405737,0.49499938,0.3556316,0.996888
0.5313391,0.52180725,0.52497697,0.16718571,0.50473726,-0.0046966,0.45424268,0.3607903,1.0068994
0.47479364,0.514128,0.5302265,0.190259,0.5180637,-0.003936775,0.48303834,0.2818642,0.99069536
0.41949257,0.4052103,0.52945817,0.25513837,0.5473771,-0.004505001,0.4903167,0.30799362,0.99834263
0.5324881,0.4898178,0.5158673,0.20275703,0.5194327,0.005843483,0.47066176,0.30922714,1.0059754
0.40921032,0.4354077,0.5337013,0.23331524,0.48998222,-0.008649237,0.4916441,0.2903717,0.98502904
0.4343566,0.40893123,0.5273097,0.22046675,0.50142545,-0.0005819723,0.47908035,0.35183302,1.0033064
0.42473823,0.4767369,0.51488936,0.19739221,0.4727459,0.005332224,0.48711893,0.29710403,0.9994385
0.41512877,0.38967827,0.5422603,0.21239749,0.48086408,0.0015306696,0.474655,0.34078136,1.0017166
0.4559523,0.3721282,0.5473765,0.25626257,0.50284666,-0.00039053708,0.50687903,0.37195724,1.0038214
0.44734693,0.44448298,0.5271608,0.22534837,0.52378416,-0.0010879561,0.5016619,0.32061893,1.0005448
0.3738459,0.31459314,0.5318204,0.27558723,0.45535687,0.002752982,0.49818867,0.3721031,1.0134346
0.3938391,0.46121347,0.53425556,0.21811551,0.44134316,-0.005979769,0.45724362,0.3270506,0.9919763
0.46602136,0.45302132,0.52922016,0.20939937,0.50060767,0.0005372986,0.4856588,0.31956008,0.99654365
0.42413095,0.45845434,0.51611245,0.24086797,0.5292499,0.0011827424,0.5101213,0.2721359,0.9978175
0.45610818,0.44519264,0.53289604,0.23106948,0.5004455,-0.001399599,0.48471692,0.33197862,0.9927027
0.42893234,0.4623231,0.53513783,0.23517466,0.49650162,-0.0040401444,0.48801026,0.3144768,0.9896517
0.59631836,0.5283205,0.54874074,0.18297036,0.57040644,-0.002308406,0.50200874,0.31597397,1.0041671
0.48938859,0.5297067,0.5186308,0.19026749,0.50875884,0.004289843,0.46990928,0.3170892,1.0012189
0.559836,0.5288514,0.51850635,0.25829744,0.595951,0.0069112405,0.5083101,0.29572764,0.98481375
0.4871384,0.4274146,0.50721765,0.22385742,0.5053516,0.003098406,0.48581916,0.34051996,0.99864334
0.42912495,0.42084882,0.5466812,0.24698241,0.510725,-0.0028287843,0.50471103,0.3092404,0.9914709
0.4627577,0.46837527,0.51855737,0.22874795,0.5118847,0.002647899,0.4790253,0.3078191,0.9935225
