0,1,2,3,4,5,6,7,8,9
1.5183014,13.0285225,3.2325282,1.4107069,72.66095,0.5249835,8.651169,0.2501862,0.007194569,1.0525408
1.5196033,12.392509,2.7941658,1.8749331,72.61846,0.6222602,8.691109,0.9172251,0.120019816,1.0450096
1.5218368,12.861373,2.388196,1.1130018,72.621414,0.30893958,11.059434,-0.0753761,0.021344716,1.0312432
1.5223031,12.668812,1.8851618,1.4422464,72.4321,0.33215055,11.112808,0.57534623,0.07462218,1.0171642
1.5185881,12.79485,2.763852,1.6687664,72.57719,0.5765456,8.696341,0.71267384,0.07380524,1.0214956
1.5154234,13.112559,3.8197372,1.5816504,72.77957,0.667624,7.6978164,-0.034396708,0.07140836,0.9706134
1.5207496,12.977826,2.0285842,1.2908232,72.5543,0.34284878,10.613293,0.19449659,0.043563478,1.0005547
1.5160298,13.275519,3.8271968,1.4594349,72.89724,0.6581002,7.980592,-0.25934353,0.05573755,0.976811
1.5175046,12.787541,4.175909,1.6072093,72.87431,0.57898086,7.836806,-0.081307486,0.09617162,1.0538594
1.522406,12.730718,1.6106132,1.3012713,72.339325,0.31853014,11.532206,0.25040486,0.039523844,0.9919915
1.5230001,12.674977,1.5798798,1.2599782,72.39938,0.27087086,11.623566,0.29981458,0.051731627,0.99759686
1.5184302,12.92402,3.227681,1.525534,72.640144,0.5720884,9.029189,0.14704083,0.057246596,1.003034
1.5308064,11.326878,0.6847012,1.0113385,72.12347,-0.11926213,15.305477,0.051204477,0.10476145,1.0088538
1.5200952,12.960526,1.8734789,1.3628807,72.450905,0.38175264,10.447475,0.29284155,0.03460166,0.9871196
1.5187842,12.8002205,3.1017146,1.5453861,72.76319,0.5507772,8.579457,0.3261737,0.08724711,1.0236025
1.5204175,12.735498,2.533755,1.4071774,72.45872,0.5017032,9.314078,0.4788996,0.03912725,1.0410348
1.517646,13.084375,3.1706407,1.3042535,72.58566,0.44695067,8.372788,-0.00084340555,0.00028461422,1.0584115
1.5197166,12.764275,2.8181932,1.4637494,72.527725,0.5553117,9.282617,0.30400726,0.0657372,1.0089333
1.5239829,12.546673,2.3395321,1.2484132,72.20139,0.6692876,10.977235,0.09421747,0.06262046,1.0698607
1.5175208,13.224373,2.963263,1.3286086,72.64281,0.54340994,8.855815,-0.12398861,0.03290568,0.97626346
