0,1,2,3,4,5,6,7,8,9
1.517757,13.183501,3.214681,1.4565119,72.83948,0.5256598,8.931882,0.009009486,0.023571786,1.0040114
1.5188819,12.803546,3.3261757,1.3587352,72.6952,0.5862872,9.17606,0.006841475,0.029068347,0.99971896
1.5183922,12.875501,3.1397848,1.2674291,72.48677,0.4935694,9.255772,-0.011199591,-0.006113151,0.9975433
1.5179585,13.042309,3.2454321,1.4965038,72.70853,0.5413463,8.900584,8.485582e-05,0.034724377,1.0069065
1.5174167,13.200517,3.1881402,1.4237062,72.73989,0.52671474,8.907177,0.0024130254,0.016341671,0.99496895
1.517821,13.201131,3.2173774,1.5339725,72.747314,0.5429389,8.811638,0.0018241182,0.049280044,0.99123085
1.518307,13.212148,3.1770995,1.5022584,72.79087,0.5572407,8.804887,0.012458618,0.051208057,0.9913735
1.518212,13.125322,3.2291265,1.4780883,72.70954,0.522218,8.832614,-0.002397309,0.0361336,0.97828484
1.5175133,13.28663,3.1346703,1.4850273,72.78316,0.5287841,8.778336,0.010420543,0.03874911,0.9961588
1.5183297,13.032741,3.1591434,1.4803221,72.61188,0.51006526,8.973991,-0.0043654093,0.03688024,0.9864342
1.5182265,13.135116,3.202652,1.478476,72.64436,0.50630087,8.865679,-0.0036258735,0.028970007,0.97469723
1.5179161,13.087904,3.3027775,1.5029297,72.72871,0.5429029,8.925456,-0.0017186811,0.0370681,0.9956748
1.5177307,13.051968,3.3044481,1.4785627,72.778015,0.54701835,8.955263,0.009291975,0.013140847,1.0169924
1.5180622,12.953916,3.130454,1.3285103,72.490776,0.4964833,9.004015,-0.009314477,-0.008429571,0.9852296
1.5190877,12.781014,3.3943448,1.3107861,72.61914,0.5968616,9.079113,0.014578357,0.033996537,1.0045776
1.5178897,12.918324,3.2740405,1.3676776,72.64023,0.557602,8.9203415,0.004165964,0.005053822,1.0002073
1.518403,12.79315,3.2357078,1.1793755,72.61088,0.5641514,9.312341,0.0017412845,-0.007695705,0.9877893
1.517738,13.133863,3.1723077,1.4222057,72.700424,0.52997917,8.883057,-0.0041534826,0.020989079,0.9832608
1.5187359,12.810948,3.305822,1.4416668,72.68579,0.5632989,9.081125,-0.003876459,0.03227624,1.0031168
1.517851,13.10009,3.1445491,1.3781176,72.70192,0.5458024,8.86385,0.0052651223,0.01792428,0.98334605
1.517277,13.223264,3.1215258,1.4609687,72.66746,0.50619847,8.8081255,-0.010504357,0.03316888,0.9971762
1.5180224,13.316085,3.1517582,1.4353464,72.828316,0.5382292,8.808084,0.0052963966,0.046312507,0.98057
