0,1,2,3,4,5,6,7,8,9
1.5154805,13.191317,3.4876995,1.4610358,73.243324,0.62276924,7.9655213,-0.00022319678,0.010303342,1.0297695
1.5198228,13.539906,3.651618,1.1279175,72.368126,0.3230757,8.981581,-0.019813498,-0.0035026213,1.017034
1.5180272,13.049285,3.469256,1.3182689,72.945854,0.57621217,8.246383,-0.018860092,-0.0369271,1.0211607
1.5171306,13.297189,3.6451259,1.426159,73.14154,0.48713714,8.257478,0.022445051,0.04429301,1.0326188
1.5173767,13.672755,3.4398508,1.4038433,72.50551,0.46434307,8.251581,-0.0040130024,-0.02742771,0.999047
1.5174015,13.300732,3.4391344,1.1345694,72.77387,0.52754146,8.800601,-0.004723415,0.016875928,1.0000122
1.5177556,13.495369,3.5865593,1.5220821,72.77377,0.463088,8.11727,0.0028876178,0.0049387855,1.0137993
1.5167475,13.529312,3.488121,1.3203863,72.76756,0.47650215,8.483663,-0.00027697394,0.012129538,1.0131565
1.5155607,12.87754,3.5857582,1.4096178,73.28216,0.6198692,8.14575,0.022107866,0.047780108,1.0398462
1.5164781,12.920615,3.6632404,1.6059943,73.084564,0.55922663,7.902013,-0.0029150213,-0.004797925,1.0369972
1.5149741,12.385888,3.737109,1.4252635,73.34218,0.63170576,8.188454,0.027052028,0.07264292,1.0192342
1.5152444,12.838853,3.461642,1.2813046,73.36438,0.63262385,8.224231,0.0014966436,0.038833532,0.99184436
1.5156871,12.753982,3.4995875,1.1868477,73.064644,0.67065567,8.470735,0.0055423565,0.025118973,1.0164135
1.5185677,13.301319,3.550418,1.2586592,72.6888,0.45631197,8.661056,-0.021336086,0.008730856,1.0025878
1.5169497,13.138319,3.6060607,1.2087588,72.74761,0.4181062,8.573861,-0.0015626904,0.011076727,0.99359924
