0,1,2,3,4,5,6,7,8,9
1.5161153,12.687192,3.5029697,1.3364269,73.20858,0.6101674,8.288163,0.0026824605,0.08186442,0.96750826
1.5171506,13.096858,3.392839,1.2244662,72.955414,0.58521295,8.396598,-0.07553721,0.0785419,1.0002832
1.5182058,13.069664,3.5362651,1.3219287,72.85758,0.6181591,8.401043,-0.052564766,0.009662019,0.91057205
1.5196974,13.72688,3.610425,0.84798604,71.97171,0.25535744,9.361224,-0.023749173,0.081003964,1.052861
1.5176822,13.246582,3.5595262,0.9338889,72.39134,0.20641956,9.349796,0.13796468,0.1610711,1.1653247
1.5186852,13.264158,3.5373285,1.3611826,72.829346,0.6123302,8.3294115,0.024583288,-0.025795124,0.96754235
1.5191143,13.607711,3.5401504,0.79402775,72.23104,0.23600551,9.390148,0.042420946,0.13466808,1.1300516
1.5160594,12.878297,3.4626598,1.033379,73.28988,0.5574399,8.758446,-0.11443973,0.18041255,1.154602
1.518111,12.787972,3.4947724,1.5209378,73.19574,0.73480594,8.106148,-0.028725324,0.0031449923,0.9121825
1.5150987,12.808226,3.3753223,1.2908804,73.49353,0.7037159,8.028137,-0.101160005,0.09345249,0.9955786
1.5173548,12.96287,3.4720209,1.4070944,73.30888,0.71324176,8.169257,-0.032277413,0.00014186083,1.0080594
1.517648,13.143979,3.5725603,1.1543019,72.84566,0.57489514,8.524707,-0.14926676,0.08431659,0.95996094
1.5185913,13.315176,3.6673806,1.1035676,72.39764,0.3604836,9.075631,0.022100803,0.05268241,0.9899186
1.5158216,12.451485,3.4176319,1.4377105,73.74873,0.7837742,8.112937,-0.08042738,0.09849211,1.0317953
1.5166155,13.2321,3.4161165,1.1121554,72.84446,0.5221003,8.4235,-0.070195,0.087097816,1.0183107
1.5195805,13.443332,3.5883777,1.2959659,72.49578,0.47201285,8.676851,0.1696165,-0.046336073,1.0280676
1.5180427,13.193916,3.5153553,1.2494013,72.891624,0.6313215,8.407019,-0.089109816,0.031852484,0.96285516
1.5164661,13.006856,3.4089983,1.3901992,73.43394,0.7565392,8.125358,-0.09927373,0.022731636,0.9870698
