0,1,2,3,4,5,6,7,8,9,10
9.44613,265.87878,4566.47,96.699875,0.53186566,0.677844,-45.343613,1429.5839,2126.2727,172.42224,1.0059777
-67.653885,25.818838,-1022.3427,70.825325,0.9543984,1.1560246,91.1896,-4571.5596,-5275.9478,-220.88791,1.0090343
75.06343,76.7744,-30959.13,11.029369,0.03152809,0.38638017,143.02562,-5387.8213,-7428.78,-379.58694,1.0695605
41.677856,17.65446,-3426.5596,21.878828,0.6142891,0.7719158,-36.663338,-855.7524,37.14639,50.53983,1.0124239
2.6119413,26.591124,-2916.9668,37.964504,0.7164926,0.88943326,16.892597,-700.36566,-600.96075,-20.57672,0.9969017
50.30507,92.75959,-5377.6714,88.60933,0.6265314,0.6629578,71.80161,-1378.2189,-1196.8619,-49.276062,0.99557227
42.156258,373.09137,7505.419,64.87754,0.14172094,0.32524404,51.91309,6868.381,13190.725,420.49548,1.0009456
28.108097,108.96124,2678.973,52.49824,0.6456675,0.80789524,4.500572,833.9971,1408.4425,104.804504,0.99966335
-39.88916,-303.45447,-20359.043,-325.06168,0.44917125,1.1500404,-285.00488,6162.456,134.97972,-305.22174,1.072486
-8.869616,40.5691,-3223.078,46.740147,0.74353683,0.9348723,38.85901,-175.88142,-1004.70795,-107.60629,0.99499065
53.143997,126.39539,5622.818,45.47032,0.62852585,0.70722276,-16.078466,1915.7253,3243.9124,195.15456,1.0036292
-0.24229291,102.48712,265.6294,67.51442,0.7753911,0.94478583,59.886578,531.7697,282.4414,-8.560267,1.000853
5.806819,-27.877733,-1064.8889,5.179256,0.8337394,1.019425,20.028915,890.87726,1080.9452,7.630413,0.99716145
30.299894,118.05716,5422.905,60.45837,0.6275668,0.775436,26.649982,634.9117,1014.3633,105.267426,1.0002524
108.20019,285.58878,21791.434,119.38362,0.36797482,0.4870435,71.56543,1369.7816,3572.2002,557.1911,0.99554765
-38.120502,729.9375,-4008.5427,374.37732,0.7180168,0.69631815,60.93527,1555.1854,2452.591,0.7367424,1.0146923
-5.7291336,100.998695,271.8794,45.92929,0.65813816,0.85756475,18.99514,783.2339,394.3594,7.0208344,0.99736226
30.250662,237.18295,7868.2554,89.6653,0.61910844,0.7213538,25.296198,3097.9153,3920.107,164.11096,1.0013664
-65.971634,-170.5787,-3053.2224,-8.211384,0.709848,1.114261,50.54908,-3000.0444,-5453.5303,-169.66978,0.98371124
27.35842,741.89386,14295.986,186.93274,-0.31838644,-0.09240769,-111.114555,4866.544,8014.755,366.79,1.0230428
2.4254568,146.6536,853.5017,66.718925,0.6604328,0.81669974,20.948565,913.5808,1187.2963,38.66544,1.0024823
-5.3952236,91.00838,138.27011,48.589096,0.64202255,0.8515102,44.12024,430.2474,258.60907,-30.66099,0.99768466
93.58546,391.8205,33151.67,224.04543,0.19101071,0.25698793,187.06522,-0.5554335,329.1344,480.10828,0.96952283
2.7391899,666.6703,8990.356,259.97708,0.18546265,0.16097699,131.31264,-176.14738,1805.7637,155.70567,0.9996455
85.98632,134.7094,15178.613,49.746532,0.45164654,0.52633256,-44.11056,1685.6702,3056.8018,352.0126,1.004325
-9.024313,-0.6295335,-3634.5806,8.679316,0.61520475,0.86451024,24.3998,-717.6997,-508.237,-42.097244,0.9954349
-24.629921,99.27169,-4919.4404,48.36402,0.7558544,1.0248404,24.507725,940.9395,-581.8036,-174.3856,0.9992433
22.353603,-13.367193,-121.68148,16.534382,0.6709893,0.8166676,24.984013,-699.229,-659.5208,24.733213,0.99721247
15.920318,29.131268,-2096.1606,43.404766,0.837077,0.9928168,17.905481,167.82028,-470.19055,-56.791733,1.0033025
-3.412276,19.270992,-636.74316,16.260912,0.77306235,0.96761495,5.008528,1292.1334,868.2509,-42.898403,0.9985602
-11.363852,-52.034954,-8537.153,4.4525948,0.7269025,0.9460934,20.414846,-2379.7578,-2800.252,-109.89407,0.9981772
2.6707165,134.47289,1372.4823,61.498253,0.6262953,0.76704377,18.374535,108.69179,-194.23941,4.5866823,1.0010248
4.7597065,108.67081,1160.4679,51.27961,0.67679,0.8491751,14.375186,1059.505,1329.4749,31.511978,0.9992899
55.23522,193.91808,6677.2437,79.487236,0.5357732,0.60941416,3.548884,1353.0603,2177.3328,164.73026,1.0091543
-21.334467,227.9524,-8612.495,138.69298,0.77943975,0.8868201,71.945305,-616.3364,93.14175,-114.291466,0.99956346
-17.767294,87.78301,-334.94037,65.31298,0.8333518,0.99395937,20.766376,1271.1964,203.40991,-67.03792,0.9962708
48.444065,-10.745637,7868.829,-70.88953,0.8253805,0.8882641,-12.977581,2740.5593,3764.2412,198.99806,1.0192637
4.9935927,37.80241,-17.398756,20.172232,0.48068509,0.6959207,40.70835,-853.0965,-1068.6908,-35.725376,0.9954724
33.64572,77.20733,5596.8584,36.941135,0.70253474,0.8422883,6.2932916,1801.5204,1835.726,118.25275,1.0026892
31.667007,76.98912,4193.7935,40.571735,0.679806,0.8655244,32.18575,987.61096,1759.4136,149.66725,0.99958813
2.658996,305.28406,3728.7234,149.80608,0.6312985,0.6857371,-11.905861,291.49997,-115.585625,50.591743,0.9954685
-6.144787,97.28328,1930.0208,45.159355,0.63100934,0.859704,52.415695,1020.21234,538.1176,-35.027184,0.99733293
-7.6920867,140.79623,4408.515,41.041443,0.48943034,0.73039925,21.082327,1472.5155,991.3565,-10.91284,0.9972843
9.09388,85.95331,1414.0868,59.838966,0.7416802,0.89044625,42.091072,369.50763,522.9299,2.414065,0.99798673
6.0556383,26.685684,-3271.5164,37.65925,0.698427,0.8536034,-7.3125563,-1001.25385,-595.9616,-11.410502,0.9976516
42.600178,50.427856,6176.937,40.95819,0.66672444,0.8060201,-22.312645,647.4298,615.10754,139.58412,1.002937
68.13682,123.76153,179.43103,-7.0372653,-0.023040846,0.21040988,-35.233444,-1640.6273,126.27451,120.372734,1.0032234
2.6586013,46.794632,-1142.1263,27.45773,0.630949,0.8249077,-1.4874156,-44.49564,-117.3643,23.34501,0.9966062
42.83635,596.69714,29630.947,39.57772,-0.3431417,-0.12072963,-204.74646,6454.964,14543.931,1052.4229,1.0367297
25.143923,80.276405,3739.8262,66.31409,0.72736526,0.82310313,23.460514,16.3676,-14.559201,95.34478,0.9989658
34.472897,123.102554,6270.8076,33.200394,0.5054839,0.7693917,54.69511,1615.1083,2435.9487,148.64896,1.011925
13.822919,127.5391,-5581.1875,87.02462,0.70748544,0.8558133,27.034586,-935.95984,-107.683624,0.24905539,1.0033337
26.787954,63.213207,2518.1755,36.213226,0.623117,0.79934305,13.350859,434.83014,1086.5084,127.09207,1.0000002
52.002907,10.768009,-2402.4927,28.011726,0.64709294,0.80340093,-24.775724,-677.02893,-37.623394,78.81208,1.0071411
13.890955,76.28456,2577.4446,32.791725,0.7034706,0.89172626,3.0297074,1305.0446,1589.6526,123.942116,0.9986955
15.7892065,84.25542,5986.357,69.911285,0.8340559,0.9572048,76.32726,955.069,370.50156,-0.9690495,0.9943507
61.821655,-2.0860586,-865.4482,7.387278,0.48818502,0.61858004,0.15530217,-949.97144,-1296.8165,25.064224,0.995881
71.912224,388.44922,5755.247,165.16808,0.44423538,0.4133266,-31.735847,268.26074,-1185.5021,-13.70403,0.99919844
24.426311,93.68526,4544.8696,48.992153,0.82341456,0.9046435,-14.777388,2226.9707,2791.7058,131.34576,0.9996996
34.921757,16.893785,-4574.93,32.248123,0.6061904,0.7628904,-13.056051,-1513.205,-667.544,24.091816,1.0042545
17.580786,102.8521,2794.0586,64.38046,0.8111599,0.9463571,32.370743,1238.6113,1076.3722,48.14989,1.0026866
4.4131637,84.097824,684.2,48.47656,0.6832785,0.86146384,33.96607,338.04712,502.44568,24.045883,0.9975939
7.6978617,142.48857,3882.671,58.527115,0.5907701,0.7844664,59.543316,1403.495,1044.0752,-16.00995,0.998567
-17.632294,42.969536,-7620.3315,63.67082,1.0511396,1.086919,44.845448,-1652.1938,-2102.3286,-194.9974,0.99479246
-7.8796344,-30.049637,-598.14996,-12.570124,0.58160096,0.8373591,35.029816,-82.50508,-210.93658,-57.94534,0.99188715
-9.222602,85.11064,-1543.6945,60.222107,0.8165687,1.002276,60.44879,329.73373,-155.34698,-46.667458,1.0008798
24.053453,19.403091,-2455.5317,34.537308,0.72448856,0.8905784,11.950713,-415.22955,-702.6456,-26.621311,1.0041562
-26.617483,62.364716,-7165.337,70.685585,0.7900424,0.98412675,6.2211695,-739.154,-2766.526,-242.99585,0.9965839
2.8524027,108.12648,2768.9248,59.959663,0.73469055,0.89900255,47.711143,1135.6913,985.14,2.858713,0.999561
0.478798,433.5614,4019.1306,118.2876,0.16278198,0.34170392,-61.329494,1299.5118,2636.2075,99.53389,1.0128233
-40.016438,63.486908,-1057.8983,32.346455,0.6862277,0.9594416,-0.26517686,464.89703,-1337.2771,-140.08401,0.99559927
47.46137,100.54936,3971.3083,52.579506,0.6513952,0.77475095,19.014776,1027.1907,1516.8337,100.579124,0.9997831
31.10273,87.0152,2127.4539,60.39618,0.73265606,0.85770965,55.563675,654.1918,670.4955,10.82874,0.9965633
2.4227316,64.97976,-246.30089,46.464645,0.7134603,0.9252216,62.321163,145.77171,240.28633,-15.171183,0.9982809
-2.2649574,60.70576,-759.5893,36.072216,0.65897375,0.8783973,37.792458,222.03922,174.44443,-20.687727,0.99785143
-15.52322,225.4001,6551.1313,73.700615,0.4630958,0.71332425,38.476917,1950.0693,722.1424,-65.18334,0.99746144
18.145569,182.13095,3160.9956,88.510796,0.77949464,0.86208266,23.760666,2026.824,3271.3008,151.63977,1.0055797
50.34542,121.564705,9408.767,56.585186,0.44904292,0.6021054,5.0443306,561.3507,967.53186,180.98323,0.9981059
136.82219,427.70514,34574.277,129.15474,0.23049213,0.23596185,43.38418,4917.935,7725.2573,734.49603,1.0007234
13.467299,85.90682,2081.1443,71.70853,0.8480205,0.97636455,79.461365,791.86444,440.73022,-12.765307,0.995972
72.2386,135.6049,16366.532,68.29695,0.64611346,0.7632801,60.41506,2349.5498,2605.327,296.02298,0.9993236
90.788994,43.104805,14854.57,17.137486,0.47414884,0.596409,-33.450024,1384.6472,2422.9697,370.73782,1.0007123
-11.421065,-0.21160062,1486.7902,-16.625078,0.6735885,0.953478,60.498474,1944.1985,668.4336,-82.46878,0.99633265
53.07234,236.01802,3767.9607,103.703354,0.34981456,0.40898287,8.99171,-964.75275,-966.74695,23.596115,0.9978503
52.12661,133.47725,7308.7783,39.253452,0.55819416,0.672741,-37.129436,2381.606,3299.7954,185.40273,1.0019035
70.347595,109.21035,7861.1416,64.3305,0.63664055,0.7510119,25.26534,712.8603,1472.8784,185.07172,1.0076284
37.18843,-2.8138247,966.17145,-6.071158,0.39199317,0.5559969,-0.8407518,-1392.4946,-1200.8646,19.70548,0.9955645
9.827834,41.356934,-2730.5151,34.183853,0.6985242,0.88973784,10.804805,-523.53265,-142.10127,0.71059364,0.9994703
26.112982,128.29997,6838.4717,35.108524,0.45679265,0.6641026,9.157214,1045.9008,1927.1483,160.7481,0.999729
8.273654,128.51167,4204.1797,74.489845,0.7915594,0.9310215,49.217735,1377.4023,1331.8035,59.456425,1.0017419
37.646317,327.36005,6581.966,156.65761,0.49412036,0.5356966,20.280788,142.49977,-391.85828,63.4151,1.0051316
55.830772,190.39668,13241.901,78.87995,0.5734042,0.6817593,21.006145,1791.507,2678.8193,298.85135,1.0026401
12.149079,46.42745,-219.70186,34.098904,0.71697444,0.88997775,32.988396,646.41327,430.2546,-23.258484,1.0023857
-15.392501,101.60608,-5878.425,-19.379568,0.34122995,0.47647473,-96.31113,377.50797,1427.0562,-43.546215,1.0061207
20.42236,91.89861,2295.7236,87.25893,0.6741016,0.7871847,80.19853,-973.8048,-1914.5466,-71.966606,0.99307364
9.041273,116.519966,1707.8878,60.936317,0.67221695,0.8414336,56.26054,915.14777,192.25168,-57.664474,1.0008421
9.936766,42.15847,85.823,43.81737,0.7403627,0.9186275,33.09809,-336.37903,-265.98135,6.9111676,0.9996513
27.068893,66.06295,-22.699894,48.598312,0.7352829,0.9076628,11.977289,9.026444,420.7666,107.281815,1.0040421
