0,1,2,3,4,5,6,7,8,9
1.5177562,13.52965,3.40791,1.5194299999999998,72.0388,0.57753,8.78712,0.0,0.0,0
1.51837126,14.321,3.2597400000000003,2.21921,71.2492,1.45935,5.7850800000000016,1.62855,0.0,0
1.51905466,14.0018,2.38868,1.56116,72.3692,0.0,9.5726,0.0,0.0,0
1.5219705,14.3609,3.84793,0.8902700000000001,71.3612,0.14904,9.15296,0.0,0.0,0
1.51777898,13.21045,2.81074,1.29152,72.9796,0.50922,9.02384,0.0,0.459,0
1.51796122,13.50305,3.3585199999999995,1.62857,71.938,0.5713199999999999,8.808639999999997,0.0,0.459,0
1.51828014,14.46065,2.24051,1.61894,72.3804,0.0,9.26056,0.0,0.0,0
1.52212996,14.20795,3.82099,0.46976,71.77,0.11178,9.5726,0.0,0.0,0
1.51622994,14.2013,0.0,2.7905900000000003,73.4612,0.03726,9.04536,0.40005,0.459,0
1.51682222,14.5604,0.0,1.97846,73.2876,0.0,8.51812,1.5687,0.0357,0
1.52121876,14.0284,3.75813,0.5789,71.7924,0.11178,9.64792,0.0,0.0,0
1.51793844,13.21045,3.47975,1.41029,72.638,0.58995,8.432039999999999,0.0,0.0,0
1.51937358,13.789,2.41113,1.1888,72.7612,0.0,9.76628,0.0,0.0,0
1.5215149,11.02925,1.71069,1.56116,73.4388,0.57753,11.617,0.0,0.0,0
1.5163893999999998,14.36755,0.0,2.73923,72.8508,0.0,9.45424,0.53865,0.0,0
1.5229956,13.3102,3.57853,0.81965,71.9884,0.11799,10.17516,0.0,0.0153,0
1.52171992,13.5097,3.8614,0.88064,71.7924,0.22977,9.54032,0.0,0.0561,0
1.51602492,14.853,0.0,2.37971,73.282,0.0,8.75484,0.63945,0.459,0
1.52210718,13.72915,3.83895,0.72014,71.7588,0.16767,9.74476,0.0,0.0,0
1.51869018,13.1905,3.3719900000000003,1.17917,72.722,0.5713199999999999,8.830160000000003,0.0,0.0816,0
1.51115,17.38,0.0,0.34136,75.41,0.0,6.64588,0.0,0.0,0
1.51720948,12.8713,3.47975,1.33004,73.0412,0.5589,8.432039999999999,0.0,0.0,0
1.51750562,12.8181,3.55159,1.49054,72.75,0.54027,8.51812,0.0,0.0969,0
1.51588824,12.87795,3.43036,1.40066,73.282,0.6893100000000001,8.04468,0.0,0.1224,0
1.52320062,13.7225,3.72221,0.51149,71.7476,0.08694,10.568,0.0,0.0816,0
1.51910022,13.90205,3.73119,1.17917,72.1228,0.0621,8.89472,0.0,0.0,0
1.5196925,14.5604,0.0,0.5596399999999999,73.47800000000002,0.0,11.21888,0.0,0.0,0
1.51914578,12.73165,1.84988,1.85969,72.6884,0.60237,10.08908,0.0,0.0,0
1.51643496,12.15975,3.52016,1.3493,72.89,0.5713199999999999,8.528880000000001,0.0,0.0,0
1.51545542,14.14145,0.0,2.68145,73.3884,0.08073,9.06688,0.6111,0.0255,0
1.523679,13.4432,0.0,1.5804200000000002,72.218,0.32292,12.24108,0.0,0.0,0
