0,1,2,3,4,5,6,7,8,9
1.51768786,12.65185,3.56057,1.30115,73.0804,0.60858,8.69028,0.0,0.0714,1
1.51768786,12.45235,2.71196,1.29152,73.702,0.5589,9.05612,0.0,0.1224,1
1.52171992,13.5097,3.8614,0.88064,71.7924,0.22977,9.54032,0.0,0.0561,1
1.5177562,12.85135,3.47975,1.23053,72.9684,0.60858,8.561160000000001,0.09135,0.1122,1
1.51837126,13.1373,2.84217,1.2786799999999998,72.8508,0.55269,9.06688,0.0,0.0,1
1.5215149,13.05085,3.65037,0.8710100000000001,72.218,0.19251,9.85236,0.0,0.0867,1
1.51588824,12.87795,3.43036,1.40066,73.282,0.6893100000000001,8.04468,0.0,0.1224,1
1.51919134,14.417,3.57853,1.36856,72.078,0.5589,8.30292,0.0,0.0,1
1.5219705,14.3609,3.84793,0.8902700000000001,71.3612,0.14904,9.15296,0.0,0.0,1
1.5174145,13.2703,3.61894,1.24016,73.0804,0.55269,8.0662,0.0,0.0,1
1.51807512,13.4299,2.86911,1.1888,72.8396,0.55269,9.0346,0.0,0.0,1
1.5229956,13.3102,3.57853,0.81965,71.9884,0.11799,10.17516,0.0,0.0153,1
1.52099096,13.68925,3.592,1.12139,71.9604,0.08694,9.40044,0.0,0.0,1
1.51755118,13.1506,3.60996,1.05077,73.2372,0.5713199999999999,8.23836,0.0,0.0,1
1.52226664,14.16805,3.81201,0.78113,71.35,0.0,9.69096,0.0,0.0,1
1.51761952,12.61195,3.592,1.3107799999999998,73.2876,0.57753,8.4966,0.0,0.0,1
1.51761952,12.81145,3.53812,1.23053,73.2372,0.57753,8.389,0.0,0.0,1
1.52320062,13.7225,3.72221,0.51149,71.7476,0.08694,10.568,0.0,0.0816,1
1.51755118,13.4831,3.74017,1.16954,72.9908,0.58995,8.03392,0.0,0.0,1
1.51750562,12.8181,3.55159,1.49054,72.75,0.54027,8.51812,0.0,0.0969,1
1.52666318,13.9885,3.69976,0.7105100000000001,71.5684,0.01863,9.82008,0.0,0.051,1
1.51595658,12.7915,3.60996,1.61894,72.9684,0.63963,8.0662,0.0,0.1326,1
1.52222108,13.21045,3.7716,0.79076,71.9884,0.13041,10.2452,0.0,0.0,1
1.52212996,14.20795,3.82099,0.46976,71.77,0.11178,9.5726,0.0,0.0,1
1.51777898,13.21045,3.38995,1.33004,72.7612,0.58995,8.59344,0.0,0.0,1
1.51777898,13.21045,2.81074,1.29152,72.9796,0.50922,9.02384,0.0,0.459,1
1.51925968,13.19715,3.33158,1.2786799999999998,72.358,0.60237,9.1422,0.0,0.0561,1
1.51782454,12.69175,3.53812,1.33967,72.9516,0.5713199999999999,8.75484,0.0,0.0,1
1.52101374,13.6427,4.49,1.09892,71.7812,0.0621,8.75484,0.0,0.0,1
1.51766508,13.21045,3.69078,1.29152,72.61,0.5713199999999999,8.21684,0.0,0.0,1
1.515706,12.71835,3.46179,1.56116,73.19800000000002,0.67068,8.08772,0.0,0.1224,1
1.51976084,13.80895,3.57853,1.32041,71.7196,0.11799,8.66876,0.68985,0.0,1
1.51823458,12.8713,3.47975,1.29152,72.9516,0.60237,8.432039999999999,0.0,0.0,1
1.51761952,13.88875,3.6009800000000003,1.35893,72.7276,0.47817,7.82948,0.0,0.0,1
1.52171992,13.4831,3.74017,0.8999,72.0108,0.18009,9.60488,0.0,0.0357,1
1.5190091,13.48975,3.47975,1.3493,71.9492,0.55269,9.00232,0.0,0.0,1
1.5215149,13.11735,3.57853,0.8999,72.2012,0.22977,9.82008,0.0,0.0816,1
1.51748284,12.858,3.56057,1.26905,73.2092,0.54027,8.37824,0.0,0.0867,1
1.51869018,13.1905,3.3719900000000003,1.17917,72.722,0.5713199999999999,8.830160000000003,0.0,0.0816,1
1.51796122,12.7383,3.47975,1.3493,72.9572,0.63963,8.67952,0.0,0.0,1
1.51755118,13.39,3.65935,1.1888,72.7892,0.5713199999999999,8.27064,0.0,0.0561,1
1.51898632,13.58285,3.34954,1.23053,72.078,0.58995,8.90548,0.0,0.0,1
1.51784732,13.7745,3.4887300000000003,1.2786799999999998,72.862,0.60237,8.48584,0.0,0.0,1
1.51746006,12.83805,3.5022,1.14065,73.2708,0.5589,8.5504,0.0,0.0,1
1.51618438,13.52965,3.55159,1.53869,72.9908,0.39123,7.77568,0.0,0.0,1
1.51215232,12.991,3.47077,1.12139,72.9796,0.621,8.34596,0.0,0.1581,1
1.51793844,12.7915,3.5022,1.12139,73.03,0.63963,8.7656,0.0,0.0,1
1.51966972,14.7732,3.74915,0.29,72.02199999999998,0.03105,9.00232,0.0,0.0,1
1.51768786,12.55875,3.52016,1.42955,73.1476,0.5713199999999999,8.539639999999999,0.0,0.0,1
1.51761952,12.79815,3.65935,1.26905,73.0076,0.60237,8.561160000000001,0.0,0.0,1
