0,1,2,3,4,5,6,7,8,9,10
19.116062,108.3958,4212.6743,63.16294,0.5451793,0.69726807,-41.978203,-822.2171,911.5896,26.749727,1.0038723
24.545671,182.63416,7676.3213,60.94134,0.69770753,0.8474145,175.67595,3505.022,4596.4775,202.7912,1.0011653
44.5085,-26.945402,10045.051,-36.568096,0.6780761,0.74463654,48.316532,1067.5505,1724.9489,152.04,0.9921134
32.43783,122.788246,8088.7236,43.374165,0.6860052,0.78332984,49.3363,1677.2662,2630.9827,133.8789,0.9992341
26.933075,9.064399,-30608.86,9.611912,0.47094995,0.5443582,313.6601,-7514.368,-9562.26,-509.56116,1.0006069
61.780193,142.01236,10444.983,10.838017,-0.100678034,0.214443,301.8158,951.3953,2541.1572,147.64864,1.0021757
19.19531,88.269394,506.80786,52.032036,0.650058,0.8188555,-53.02827,-353.48315,-199.2591,-3.2774343,1.0003823
37.727303,74.45401,-1163.4623,44.24492,0.362296,0.6440469,85.40638,-1582.3981,-902.58246,-11.194256,0.99722636
57.5109,23.377419,16247.018,-24.16665,0.5057517,0.63588184,24.798357,2598.9636,3919.4268,324.21777,0.9943108
21.438364,59.501854,1213.5023,24.829315,0.5318466,0.78538615,23.200752,288.01553,-285.59628,162.98993,1.0006428
-7.7412295,107.59039,-2120.6238,43.149025,0.57621986,0.7428989,-41.9486,-377.40387,-826.55237,-53.804546,1.0020336
8.57653,-77.15554,-4763.3984,-18.74483,1.0748498,1.1916579,99.53879,-32.2935,-1068.0646,2.6064482,1.002137
16.327341,44.372726,382.84177,24.598656,0.5613473,0.75693744,11.832987,-526.10693,-1229.9266,69.43054,1.0022933
75.31614,1.2368762,3295.1038,-30.593384,0.67340165,0.8234006,-21.13793,4470.0664,5159.9175,389.21085,0.99930686
31.653612,73.613945,7403.476,35.06426,0.56073505,0.87144196,11.340395,1462.4858,3200.489,254.23749,0.9998666
-13.712584,34.108246,-6887.091,57.273254,0.54383695,0.7857603,-93.70986,-2248.5693,-1748.935,-210.12839,1.0025277
27.829557,126.80942,1549.1288,61.679184,0.4654646,0.72964007,22.536455,634.33545,534.64594,189.76234,1.0027926
3.5227861,-29.883331,23757.617,-79.47964,0.9442926,1.0568063,-6.2165937,3475.9773,7854.611,498.78424,1.0136001
19.650076,51.998646,6945.212,24.757202,0.7885568,0.9501303,50.488262,577.54004,1623.504,160.23848,1.0008261
11.318037,85.03008,531.7714,41.304276,0.72230005,0.83346057,35.85198,608.85236,917.3091,-23.75062,0.99572706
11.901983,155.257,426.20135,58.3506,0.62012774,0.7671911,147.46558,1163.3514,1675.1787,34.05154,0.9994895
-61.0396,72.41602,-13473.816,93.88505,0.9270875,1.0133018,149.63858,-2216.9993,-2839.9226,-284.2594,0.9895049
18.867117,129.84038,2662.8232,42.31247,0.50539523,0.70907676,91.703674,983.14124,775.2232,19.841763,1.0024011
29.2172,112.957405,3776.7195,59.5807,0.64230376,0.8522355,53.050446,986.2509,2176.971,58.31124,0.9999294
4.228244,96.00998,-4099.813,55.48188,0.52534497,0.7510552,43.98548,-499.38583,-1445.1843,0.90198416,1.003354
39.34811,94.2976,8276.492,17.547318,0.44826284,0.61718434,69.734085,599.8056,1196.9567,142.6546,0.99968594
45.386192,172.57921,17466.383,59.94075,0.49210173,0.707827,-65.6886,2974.6772,5241.522,401.82993,0.9995159
15.118249,143.49689,-10.769516,84.802956,0.51207274,0.69067717,-38.85638,-1268.54,-511.0898,-15.840678,1.0022764
27.120857,58.893005,-220.87012,27.656618,0.57637006,0.7656269,-46.718586,-302.73514,-352.37787,6.796728,1.0039657
33.94798,137.9039,8125.0547,72.09807,0.4938118,0.5852337,-139.55313,1069.0844,2583.2473,127.640045,0.9965708
20.247856,108.20517,3476.733,64.07009,0.6150518,0.81948674,-7.9433694,413.78693,981.8507,152.93822,1.0022453
32.99007,182.63905,13025.188,82.58781,0.6080271,0.68673533,-45.07577,749.0052,2460.9546,147.08295,0.9965245
-11.076159,28.494581,-10272.499,53.152893,0.583667,0.8180049,-80.774704,-2425.9343,-3311.3103,-263.94162,1.0007298
31.330713,140.47144,7264.5005,57.430668,0.63008,0.84291834,108.74304,2703.236,3455.4187,298.58234,1.0000957
17.946135,190.95383,4046.9795,54.1504,0.56560564,0.7543957,185.84377,2002.2377,2987.2874,121.36753,0.99854964
21.200548,88.75913,4932.0107,46.663605,0.7414927,0.81229365,-48.033123,-1029.847,333.2571,-26.875908,1.0000203
13.549818,80.938095,3051.6611,29.628036,0.6844076,0.7885569,87.13196,-76.49818,310.10916,28.187239,1.0001395
0.47749674,85.847626,-3090.8198,70.93585,0.6009803,0.82824546,10.891813,-619.37726,-632.851,8.6422825,1.002801
70.72037,-18.20721,11253.632,-19.533142,0.5340451,0.81641513,-106.552666,773.371,1022.57965,131.80583,1.0057954
45.947906,318.06708,15607.189,99.242905,0.5927057,0.62637293,184.52954,3760.8518,5186.3535,292.6214,0.9988023
12.213305,269.54462,3929.318,91.931175,0.45264527,0.55062217,31.711374,1414.3015,2241.781,-44.544746,0.99643576
67.27771,114.12236,12569.94,27.430504,0.43923792,0.66344374,-4.5629506,4614.144,6270.504,378.67093,0.9965579
57.086597,104.97821,2518.7764,43.93048,0.50464475,0.58614576,-131.80717,1439.249,1871.4319,232.333,1.0020721
25.14934,182.85406,4864.599,57.92881,0.55114824,0.77686125,228.55435,2054.7644,3014.1978,175.57324,1.002737
32.77993,49.390945,5874.27,24.375582,0.6089968,0.85517704,65.14791,717.9139,1568.2346,202.75642,0.9998409
10.554247,159.5249,1380.0405,65.328735,0.55660975,0.7634367,93.461624,1081.9863,1295.4547,103.2872,1.0037066
17.816195,208.83537,889.36957,81.68162,0.137331,0.3883337,225.22516,-1711.1461,-808.2453,-93.85173,0.9954213
