0,1,2,3,4,5,6,7,8,9
1.51670832,13.23705,3.56955,1.3814,72.6996,0.5589,8.4428,0.0,0.051,0
1.5215149,13.05085,3.65037,0.8710100000000001,72.218,0.19251,9.85236,0.0,0.0867,0
1.5215149,13.05085,3.65037,0.8710100000000001,72.3188,0.19251,9.85236,0.0,0.0867,0
1.51755118,12.7117,3.42138,1.19843,73.19800000000002,0.58995,8.63648,0.0,0.0,0
1.5174145,13.2703,3.61894,1.24016,73.0804,0.55269,8.0662,0.0,0.0,0
1.51761952,12.79815,3.65935,1.26905,73.0076,0.60237,8.561160000000001,0.0,0.0,0
1.52126432,14.321,3.90181,0.8292799999999999,71.5012,0.0,9.48652,0.0,0.0,0
1.51807512,13.4299,2.86911,1.1888,72.8396,0.55269,9.0346,0.0,0.0,0
1.51732338,14.95275,0.0,1.7987,72.9908,0.0,8.61496,1.5498,0.0,0
1.51761952,12.61195,3.592,1.3107799999999998,73.2876,0.57753,8.4966,0.0,0.0,0
1.51937358,13.789,2.41113,1.1888,72.7612,0.0,9.76628,0.0,0.0,0
1.52121876,14.0284,3.75813,0.5789,71.7924,0.11178,9.64792,0.0,0.0,0
1.51509094,15.15225,0.0,2.25131,73.5004,0.0,8.3352,0.63,0.0,0
1.51693612,12.858,3.57853,1.3107799999999998,72.61,0.60858,8.78712,0.0,0.0,0
1.51720948,13.3767,3.5022,1.15028,72.8508,0.5030100000000001,8.432039999999999,0.0,0.0,0
1.5177562,12.85135,3.47975,1.23053,72.9684,0.60858,8.561160000000001,0.09135,0.1122,0
1.5171867,14.75325,0.0,2.00093,73.0188,0.0,8.528880000000001,1.59075,0.0408,0
1.51750562,12.81145,3.56955,1.3493,73.0188,0.621,8.59344,0.0,0.0,0
1.52212996,14.20795,3.82099,0.46976,71.77,0.11178,9.5726,0.0,0.0,0
1.5177562,13.52965,3.40791,1.5194299999999998,72.0388,0.57753,8.78712,0.0,0.0,0
1.51727782,14.70005,0.0,2.34119,73.282,0.0,8.94852,0.6615,0.0,0
1.52247166,14.85965,2.2001,2.05871,70.258,0.75762,9.75552,0.0,0.0,0
1.51905466,13.6028,3.61894,1.10855,72.638,0.14282999999999998,8.75484,0.0,0.0,0
1.52212996,14.20795,3.82099,0.46976,71.77,0.11178,9.5726,0.0,0.0,0
1.51768786,12.65185,3.56057,1.30115,73.0804,0.60858,8.69028,0.0,0.0714,0
1.5161616000000002,14.95275,0.0,2.27057,73.2988,0.0,8.7118,0.67095,0.0,0
1.5229956,13.3102,3.57853,0.81965,71.9884,0.11799,10.17516,0.0,0.0153,0
1.51215232,12.991,3.47077,1.12139,72.9796,0.621,8.34596,0.0,0.1581,0
1.51531874,14.38085,0.0,2.65898,73.0972,0.03726,9.07764,0.63945,0.0,0
1.51830292,14.3875,0.0,1.82117,72.862,1.40967,6.47372,2.8791,0.0,0
1.51130946,13.68925,3.2013700000000003,1.81154,72.8116,1.7574299999999998,5.43,1.1907,0.0,0
1.5193508,13.6427,3.53812,0.74903,72.6492,0.16146,8.89472,0.1512,0.1224,0
1.52222108,13.21045,3.7716,0.79076,71.9884,0.13041,10.2452,0.0,0.0,0
1.51315464,13.0176,0.0,3.04097,70.482,6.21,6.95792,0.0,0.0,0
1.51622994,14.2013,0.0,2.7905900000000003,73.4612,0.03726,9.04536,0.40005,0.459,0
1.51618438,13.52965,3.55159,1.53869,72.9908,0.39123,7.77568,0.0,0.0,0
1.51588824,12.87795,3.43036,1.40066,73.282,0.6893100000000001,8.04468,0.0,0.1224,0
1.51566044,13.29025,3.44832,1.21127,72.7388,0.5589,8.57192,0.0,0.0,0
1.51645774,13.03755,3.3989300000000005,1.25942,73.0076,0.52164,8.58268,0.0,0.0,0
1.5178701,12.73165,3.43036,1.1888,72.9516,0.621,8.75484,0.0,0.153,0
1.5190091,13.48975,3.47975,1.3493,71.9492,0.55269,9.00232,0.0,0.0,0
1.52171992,13.4831,3.74017,0.8999,72.0108,0.18009,9.60488,0.0,0.0357,0
1.51925968,13.19715,3.33158,1.2786799999999998,72.358,0.60237,9.1422,0.0,0.0561,0
1.51837126,14.321,3.2597400000000003,2.21921,71.2492,1.45935,5.7850800000000016,1.62855,0.0,0
1.51837126,13.1373,2.84217,1.2786799999999998,72.8508,0.55269,9.06688,0.0,0.0,0
1.51994308,13.2703,0.0,1.76018,73.03,0.4719600000000001,11.31572,0.0,0.0,0
1.51657164,14.7998,0.0,1.9913,73.1084,0.0,8.2814,1.71045,0.0,0
1.51755118,13.1506,3.60996,1.05077,73.2372,0.5713199999999999,8.23836,0.0,0.0,0
1.5219705,14.3609,3.84793,0.8902700000000001,71.3612,0.14904,9.15296,0.0,0.0,0
1.51711836,14.2279,0.0,2.08118,73.3604,0.0,8.61496,1.6695,0.0,0
1.5132002,12.99765,0.0,3.0185,70.7004,6.21,6.92564,0.0,0.0,0
1.51887242,14.99265,0.7812600000000001,1.74092,72.498,0.0,9.9492,0.0,0.0,0
1.51299518,14.4008,1.74212,1.53869,74.5476,0.0,7.59276,0.0,0.0,0
1.51914578,12.73165,1.84988,1.85969,72.6884,0.60237,10.08908,0.0,0.0,0
1.51905466,14.0018,2.38868,1.56116,72.3692,0.0,9.5726,0.0,0.0,0
1.51976084,13.80895,3.57853,1.32041,71.7196,0.11799,8.66876,0.68985,0.0,0
1.51869018,13.1905,3.3719900000000003,1.17917,72.722,0.5713199999999999,8.830160000000003,0.0,0.0816,0
1.51748284,12.858,3.56057,1.26905,73.2092,0.54027,8.37824,0.0,0.0867,0
1.52226664,14.16805,3.81201,0.78113,71.35,0.0,9.69096,0.0,0.0,0
1.5176423,12.9777,3.53812,1.21127,73.002,0.65205,8.528880000000001,0.0,0.0,0
