0,1,2,3,4,5,6,7,8,9,10
46.96452,130.91724,17994.713,25.679098,0.58809817,0.74993634,28.61627,7476.8237,9303.286,380.3498,0.9982532
-7.3780603,33.332104,-1478.7407,45.395416,0.7403324,1.0425524,44.577087,-725.60077,297.80817,-61.268215,1.0090033
25.677933,96.104095,2435.8083,42.081966,0.59447455,0.73749644,32.344738,538.5445,843.87787,100.04793,1.0009863
12.9215355,-31.599997,-483.79984,4.2322187,0.5151292,0.79668427,8.560137,-730.06464,-1124.1105,-35.308167,1.0061357
24.942686,103.207985,3592.0994,43.29714,0.61131257,0.7428931,31.71616,1197.9279,1806.4535,123.28031,1.0039421
8.581856,53.85696,1031.8768,32.534775,0.5614226,0.8046796,33.330418,-648.9709,-867.914,31.068361,1.000649
9.251482,176.179,-67.70037,107.50256,0.6210808,0.74428356,37.7188,639.35925,88.22585,41.08756,1.0020633
13.489415,148.00784,2343.1533,101.435844,0.72325736,0.84319425,74.393456,160.36801,732.7138,1.755521,1.003019
21.26349,169.63147,1525.7913,97.2334,0.6317542,0.72254777,38.941517,982.6669,984.6529,90.67452,1.0014904
11.37601,-38.86894,780.1699,-5.331005,0.6370707,0.8282694,-5.0278096,279.83734,185.65707,16.784067,1.0006586
13.491602,66.06644,-107.18982,44.010406,0.5036694,0.7432543,21.918428,-439.39243,-516.8074,-12.508184,1.0045708
22.822351,128.74965,2473.9229,59.62597,0.7055309,0.7740183,41.023613,810.2776,1744.6708,104.70213,1.001854
3.2009466,231.48413,1011.78705,120.00502,0.3950416,0.5032656,22.147308,104.80245,87.10275,4.7820387,0.99931633
-0.9561177,333.09915,10528.899,110.35942,0.34580216,0.5956832,65.587975,4184.0654,5777.123,70.93109,1.01671
15.190474,141.12935,1762.1747,55.821125,0.5537721,0.8044774,-30.820168,-203.78552,134.11139,70.49534,0.99800926
-19.96258,254.87556,-5416.467,71.60246,-0.13416126,0.10553422,9.895617,-5014.265,-9063.603,-142.73245,0.98207664
10.198329,38.68061,-1331.7443,42.117252,0.5067769,0.7391293,9.257035,-1103.9515,-1628.2911,-30.62739,1.002785
11.4532,80.49082,2143.4226,55.563354,0.8502246,0.92916036,-10.883327,978.1828,945.10596,58.24901,0.9965063
12.197696,13.961954,-2723.7996,39.85953,0.5251105,0.78051925,6.539719,-536.25464,-1831.3229,6.3270226,0.99881566
17.357546,15.680199,-2223.919,5.327995,0.8093934,1.1083262,46.74762,-690.2828,1196.5756,110.45989,1.0103607
10.878018,91.462616,2447.7217,66.86977,0.86213994,0.92567205,14.395908,1194.6198,1010.59174,31.825575,0.9966837
13.303565,54.83549,1733.1997,46.685226,0.77969176,0.8931992,10.837228,988.98517,942.5384,84.06947,0.9974634
25.60711,218.12697,-6892.86,9.81999,0.2438344,0.58435476,-38.71991,-2070.2722,-2580.7778,117.19636,0.9962882
18.233782,172.4093,11007.241,63.39966,0.49513534,0.6823412,18.871138,5153.6675,5669.509,299.4849,0.9939332
-13.355637,-80.06795,-17564.39,87.69865,0.5637688,0.87443966,79.65184,-3063.5952,-7202.7837,-275.4723,1.0088373
10.176617,145.69978,2972.1465,85.16212,0.7527897,0.8254099,19.335983,1393.9437,1528.9897,70.5468,0.99988806
31.161104,16.250511,2011.6194,-4.5046544,0.47638473,0.70852107,-18.460032,632.06116,730.44543,118.386536,0.9999731
10.235703,137.79605,1756.5582,69.861244,0.5221312,0.7088568,-7.9765887,46.026093,726.9625,-19.737146,1.0043858
-0.83863914,157.16579,-6486.514,121.33536,0.5386537,0.95784765,-31.649057,-2903.1663,-4057.262,-125.911995,0.99672025
22.09681,124.667984,2467.8857,57.142628,0.6160062,0.7371126,41.629013,545.92255,1131.9675,77.01981,1.0021008
151.42538,337.9392,62472.742,-72.57664,0.2669415,0.39334017,-117.31996,21362.799,29672.62,1128.3911,0.99046564
28.228258,196.41281,6098.11,69.93063,0.5300395,0.69808614,20.554825,3009.961,3559.927,247.817,1.0012084
14.193425,72.32681,-78.61083,56.13983,0.70439935,0.85818976,-5.0801477,399.5829,400.12152,35.516354,0.99974805
13.091759,124.08554,-3095.162,92.779915,0.52716166,0.72550964,34.27026,-174.63628,-1478.741,16.383623,1.0026281
24.051342,21.274315,-518.01215,14.301388,0.5069648,0.7490081,35.48124,-526.1987,-490.40082,23.968233,1.0067258
94.21486,91.60771,20208.281,-74.53435,0.24129769,0.14143029,2.9267812,-1842.1353,2993.4102,119.14594,1.008107
30.145021,44.888107,1684.8771,9.879353,0.58610046,0.7661571,6.291352,621.18427,1236.8331,101.16839,1.0036466
3.6757967,-19.008337,-2038.1476,50.512177,0.87091523,1.0789721,91.18471,-106.981606,-799.74384,-91.697525,1.0123507
46.11995,168.21072,6.7678404,95.263985,0.61358887,0.66012967,84.48886,3222.4976,2398.7307,129.34213,1.009669
14.346295,144.86226,1110.1921,87.848816,0.68633235,0.80697554,42.22784,1224.5225,1536.8312,61.05463,1.0036911
37.13943,208.49953,2733.2168,82.60389,1.0595957,0.993144,87.89931,2656.5386,3723.8887,234.93253,1.0023246
12.092913,35.14702,4309.562,24.125013,0.80266356,0.9063443,7.8520184,1582.8942,1834.2622,85.07921,0.99773145
11.454187,128.4126,3739.0793,81.54429,0.93273854,0.9550343,29.256031,1774.2632,2424.824,83.45997,0.9994128
20.006046,48.446877,675.38837,27.401606,0.49629498,0.72875464,30.694489,-434.8587,-76.06464,11.577273,1.0074714
27.347124,128.14944,-104.624405,55.735153,0.71945316,0.82500106,61.459476,1781.6515,1333.3682,156.35014,1.0027888
13.669983,-6.066549,2776.157,13.179971,0.7232711,0.77666426,-13.030863,1048.4015,880.69617,-25.402443,0.9983963
7.0178814,78.668465,-1580.1416,50.508976,0.68619883,0.83869034,16.658123,25.972342,-273.80374,5.2290115,1.0025133
71.16839,235.3068,10880.999,70.797966,0.7621653,0.8013031,64.93777,5789.728,8379.19,359.8072,1.0081071
14.056844,112.87245,1184.4314,40.646233,0.55706257,0.68051904,35.751274,1336.5347,1555.8623,106.239815,1.004395
3.086256,126.93947,-1847.9609,97.17467,0.55417776,0.73824173,26.500366,-802.7282,-1796.5494,-36.855255,1.0000552
17.364862,-12.854654,1086.339,12.340392,0.79331636,0.9891873,23.00768,-134.92007,19.950861,4.340621,1.0032221
20.198702,135.42197,3730.6755,65.11943,0.7042101,0.78493804,27.198519,1547.0548,2502.3066,102.59953,1.001511
26.271141,172.97826,2713.3857,52.986916,0.5001589,0.9573733,-74.37932,-3685.8809,-1340.9355,118.18829,0.98660845
43.577312,115.536736,6130.135,33.05912,0.39811933,0.66179377,28.46839,-51.318657,2319.4917,169.41342,1.0031586
13.289415,24.003256,928.3483,41.38587,0.80808055,0.97192734,22.31691,659.5463,838.71124,8.114947,1.0038316
14.830281,94.42807,2069.6858,45.453156,0.4795048,0.7224289,4.328144,9.801052,444.34885,6.350518,1.0041414
14.30735,59.678623,2018.4474,33.61609,0.59230995,0.7755418,20.908756,573.5268,275.7696,72.432175,1.0012892
14.579736,119.14261,4027.8462,73.49926,0.58778703,0.678848,65.668846,2331.9768,1815.1125,115.25315,0.9982818
9.639384,123.202156,214.61034,92.190186,0.79669243,0.87538224,36.50461,209.73604,333.75317,33.191315,1.0000286
8.82535,-90.261375,-5294.3794,-31.798864,0.6266695,0.921846,15.63723,-1068.367,-1766.5691,-21.27858,1.0054697
5.945366,-20.381214,965.1828,8.510483,0.67416644,0.8583745,5.1521974,167.5075,-138.1459,15.627584,0.99970955
-15.368502,77.445656,-7753.3,99.682915,0.39009145,0.63225335,-44.20009,-2331.3496,-4847.478,-184.06424,0.9959278
20.20944,110.319305,2165.5063,55.803535,0.6949256,0.8042839,39.287216,859.60626,1538.2003,79.57963,1.0040643
24.618761,-77.7816,627.62494,-34.87569,0.77450216,0.8717887,10.96848,382.9031,448.0235,33.064423,0.9996748
-16.896578,165.10802,-4537.679,100.482346,0.62550086,0.69554204,9.991546,-134.54672,-1348.6323,-71.89647,0.99672556
109.74695,300.56985,38620.586,-42.620632,0.18442479,0.34219205,-105.12895,13646.201,18866.855,780.7403,0.99232376
-6.258221,59.624863,-2286.5522,74.91408,0.7152486,0.94033384,58.116795,-832.62146,-1569.2649,-107.18233,1.0062746
3.133933,111.170425,1754.7858,92.352554,0.80026215,0.92441714,17.103924,449.29868,332.56375,-34.176662,0.9998711
11.857388,-89.0539,2067.5105,-45.304836,0.75184226,0.95851153,6.159177,1116.02,1220.2493,54.837936,1.0042833
83.61403,325.82767,18366.33,74.42773,0.6707672,0.6212126,16.918266,6802.281,9630.907,520.2457,1.0016629
11.280297,102.038055,-2322.3176,75.06347,0.58796084,0.76319796,28.470034,-287.33188,-1332.3577,7.502285,1.0009235
33.911617,47.903053,4488.4526,9.174772,0.66819006,0.88214725,43.503082,1297.2318,2301.038,115.44563,1.0108225
37.408092,261.20206,11725.785,69.609245,0.3734227,0.5381091,-37.407093,4328.6426,6004.1953,247.09538,1.0023706
18.37155,154.14206,3247.801,68.74661,0.62185705,0.72635424,41.065617,2055.0217,1890.5681,125.43471,1.0006106
11.570428,114.17037,294.1988,54.563404,0.5210414,0.6882312,22.535824,567.5966,249.62491,50.799953,1.000337
11.058753,70.29892,1035.0243,42.295834,0.4437437,0.665448,7.6530733,-659.664,-657.62054,-4.7216015,1.0027771
2.2058246,197.73087,-2630.342,133.11508,0.60467184,0.70501184,43.547447,1297.7153,-97.616066,-10.586552,1.0069857
30.340826,-12.727842,-156.14801,-4.4335933,0.45808583,0.700737,-10.078614,-654.0781,-967.1806,76.716484,0.99843144
0.51211333,18.073448,-1752.0237,46.13248,0.72087604,0.9120659,37.294518,-587.94293,-857.85547,-65.991875,1.0054612
10.162623,-113.238525,-256.228,-29.88673,0.9571915,1.1130059,15.929594,-211.47618,59.077175,-54.479496,1.0085919
21.403982,173.59645,6596.2485,53.44805,0.5375459,0.6867661,-9.496986,2646.6338,3195.2288,136.61899,0.99881095
14.92388,-71.26117,963.9717,-0.33473888,0.77636385,0.96831185,16.310875,-104.80082,-267.38818,-23.68616,1.0004253
15.692121,160.91983,-2371.8196,102.06824,0.61233,0.75114816,44.69391,-172.56593,-809.4861,7.355995,1.0046556
56.196377,266.6376,11897.251,75.60182,0.54592407,0.79073936,51.1587,3203.5723,7994.0713,425.35513,1.0073057
10.761593,56.957375,6023.5107,37.678837,0.7085994,0.86526173,-23.339466,485.63144,881.49725,30.853714,0.9978336
23.998299,213.53543,5624.8735,57.88526,0.46889508,0.627347,12.951029,2679.0498,3779.0112,195.59671,1.0064614
14.724161,129.9291,3008.1345,77.73364,0.629735,0.7373598,43.879894,977.929,1142.5228,64.987045,1.0021695
6.0300107,30.398594,-2959.3772,31.38605,0.40358463,0.8406867,-36.68314,-2207.3572,-3047.0396,-92.44941,0.9998164
-4.0576334,106.51511,-5518.6577,106.90707,0.73616725,0.8456227,39.269463,-1710.3984,-3057.0305,-125.31473,1.0021826
22.093956,133.74292,4010.8289,63.57521,0.67003036,0.7987221,23.31182,1340.9252,2173.2444,101.08924,1.0047494
0.39531678,127.537346,-5003.6377,89.13397,0.3801977,0.633034,82.40282,-2623.599,-3857.6736,-54.81536,1.0025623
13.528483,35.5447,3128.3254,25.391844,0.625464,0.7889687,15.920625,1413.3566,1492.9523,81.58278,0.9998127
186.41263,549.8621,81765.266,-67.16425,0.45429865,0.55086076,-283.298,28736.158,42270.49,1515.8766,0.98515904
14.449855,110.79366,2535.1028,42.053238,0.49043578,0.64983356,22.011995,734.08325,1157.1589,85.48516,1.004767
7.7048583,14.26205,378.19617,29.299337,0.52227783,0.81093985,-13.270667,-219.21997,-485.42297,-40.018692,1.0000255
5.933801,82.36147,63.827236,60.90336,0.5494257,0.7059438,21.562653,-738.1036,-897.3806,-18.867699,1.0009586
15.722547,59.192726,611.68115,28.91835,0.49793035,0.70966023,5.0623956,1277.303,1334.2577,-1.6336924,1.0099429
20.376743,134.1954,402.16907,60.884624,0.6863375,0.8390356,17.608482,961.89667,869.1047,123.7141,1.0003946
20.75039,79.398674,2699.8357,31.785387,0.6112432,0.7430917,31.152948,1296.6234,1869.8523,124.07096,1.0049782
86.0851,552.6442,9556.412,86.71074,0.12128094,0.23614033,42.136375,2251.1155,6962.668,551.1483,1.0020854
27.072306,70.07118,5403.273,16.12118,0.39235637,0.6409426,-2.1827846,678.14484,1514.0581,97.43092,1.0026413
12.585472,85.50713,1529.0978,57.41109,0.67807037,0.8148428,48.94576,618.64514,306.3517,41.999107,1.0018615
12.40883,159.75136,-1584.3077,112.06063,0.460808,0.6149299,13.420413,-90.58601,-1586.2695,32.43796,0.99536264
11.893739,89.36249,839.2419,32.89898,0.52167743,0.6567721,35.319572,1346.1997,1208.5736,102.107635,1.0032827
-23.34007,91.92203,-7759.199,69.95121,0.57252616,0.7533022,15.256577,-2161.1487,-4103.766,-113.38226,0.9982278
4.9658713,-51.14364,-2485.667,13.932328,0.6399655,0.8838871,-20.548218,-1498.385,-2132.6382,-87.54854,1.0040418
22.51661,73.8305,502.65085,45.20297,0.6400516,0.80683696,34.6391,305.6034,193.83167,64.04118,1.002455
9.338299,245.37611,1458.8481,166.24637,0.43697137,0.7021582,34.03728,3065.0715,2334.4214,87.472206,1.0057529
-6.9148827,143.12563,-2118.794,110.287895,0.4720679,0.6348833,2.429603,-853.7121,-2286.4158,-63.411724,0.9944273
12.378171,124.91343,-939.7418,80.54046,0.5124015,0.7050693,51.303276,-256.54535,-718.78217,-23.34074,1.0059185
4.212617,67.3056,540.57825,51.62957,0.6035274,0.7686862,31.80312,1594.6672,739.09735,67.69588,1.0003439
21.654762,-53.83429,-2790.7358,-7.3205247,0.5528354,0.77460665,31.851507,-1238.8871,-2109.5125,-23.260962,1.0022119
-26.43011,-186.6858,-11628.176,23.723967,0.21065843,0.9091516,1.9826965,-9951.775,-12288.393,-349.8592,1.0095699
10.98127,362.28644,6156.0347,192.88358,0.73143554,0.52962434,102.938446,2475.8115,1871.8647,16.223597,1.0003098
37.13387,-20.189219,785.7884,-20.865128,0.2877603,0.6323459,-39.759445,999.55646,697.53564,108.11133,1.0036457
26.804916,209.7763,4295.5474,94.053734,0.6594492,0.82664514,34.634228,661.8053,2419.8184,142.41962,1.005019
8.092431,150.6655,503.80423,75.13617,0.67083704,0.77596414,35.51372,1136.6779,1254.2385,73.615166,1.0017483
60.73149,108.66504,10817.757,19.550255,0.4320178,0.58707184,52.33742,6265.6777,8061.1885,287.3305,1.007174
20.25501,81.36434,1850.9933,35.673813,0.5606596,0.73470426,22.908762,974.95087,569.33655,85.31913,1.0003605
13.616514,117.827286,1229.6252,54.84783,0.5470903,0.6778969,42.744396,998.06,927.2955,89.72499,1.0028352
18.67328,118.349174,1235.7886,65.71289,0.60540867,0.7417039,46.85606,146.20781,233.09802,49.13158,1.002311
19.502655,32.749435,4812.5,7.5240645,0.54537207,0.7595602,-22.102684,1318.6029,1743.7013,63.85899,1.0009024
34.718407,141.90002,13143.856,-3.1374893,0.09974082,0.62263745,-116.36299,12326.102,13193.484,452.73248,1.0043015
9.702455,66.08126,3179.1855,46.423126,0.5841027,0.73045516,-15.727952,-51.881374,-186.75397,9.612063,0.9957239
2.5464504,108.15891,-379.26532,84.217445,0.6652391,0.8227791,8.907977,295.2076,-308.39435,-11.156798,1.0003895
20.489908,137.79994,2859.2754,68.57125,0.6457986,0.7521355,44.430923,1538.1838,1424.2715,114.52757,1.0009264
